,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:53,,,
Трубы,,,,,,,,
ТРУБЫ ВОДОГАЗОПРОВ. ЧЕРНЫЕ ГОСТ 3262-75,,,,,,,,
40   Ст10,2 ,т,269990,,160   Gr b     ASTM A106,3 ; 4,т,99990
40   Ст20,"1,5 ",т,289990,,,,,
40   Ст20,2 ,т,269990,,160   Gr b     ASTM A106,5 ; 6,т,89990
40   Ст20,"2,5 ",т,229990,,,,,
40   Ст20,3 ,т,214990,,180   Gr b     ASTM A106,5 ,т,99990
40   Ст20,"3,5 ; 4; 5",т,204990,,,,,
40   Ст20,8 ,т,209990,,180   Gr b     ASTM A106,6 ; 8,т,89990
40   Ст20,9 ,т,214990,,,,,
42   Gr b     ASTM A106,"3 ; 3,5; 4",т,99990,,200   Gr b     ASTM A106,4 ; 5; 6; 8; 10,т,89990
,,,,,,,,
42   Gr b     ASTM A106,6 ,т,109990,,,12 ,,
,,,,,220   Gr b     ASTM A106,4 ; 5; 6; 8; 10,т,89990
42   Gr b     ASTM A106,8 ,т,99990,,,,,
,,,,,,12 ,,
42   Ст10,2 ,т,269990,,250   Gr b     ASTM A106,6 ; 8; 10; 12; 16,т,89990
42   Ст10,"3,5 ; 5",т,209990,,,,,
42   Ст20,2 ,т,269990,,"ТРУБЫ Г/Д (катаные, нефтепров) ГОСТ8732-78",,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"ТРУБЫ Г/Д (катаные, нефтепров) ГОСТ8732-78 (продолжение)",,,,,114   Ст20,25 ; 28,т,119990
"Размер, марка",стенка,Ед.изм,Цена,,114   Ст35   Ст35,18 ,т,114990
"Размер, марка",стенка,Ед.изм,Цена,,121   Ст20,5 ; 6; 8; 12; 14,т,114990
38   Ст20,4 ; 5,т,169990,,,16 ; 18; 20; 22,,
40   Ст20,4 ; 5,т,169990,,121   Ст20,24 ; 25; 28,т,119990
42   Ст20,5 ; 6,т,169990,,127   Ст10,6 ; 8; 10,т,114990
45   Ст20,4 ; 6,т,169990,,127   Ст20,4 ,т,119000
48.3   Ст20,4 ; 5; 6; 8; 10,т,169990,,127   Ст20,5 ; 6; 8; 12; 14,т,114990
50   Ст20,4 ; 6; 8,т,169990,,,16 ; 18; 20; 22,,
57   09Г2С   09Г2С,6 ,т,124990,,127   Ст20,25 ; 28; 30,т,119990
,,,,,133   Ст20,5 ; 6; 7; 8; 10,т,114990
57   Ст20,4 ; 5; 7; 8,т,119990,,,12 ; 14; 16; 18,,
57   Ст20,10 ; 12; 14,т,139990,,,20 ; 22,,
60   09Г2С   Ст09Г2С,4 ,т,124990,,133   Ст20,25 ; 28,т,119990
,,,,,133   Ст20,30 ; 32; 36,т,129990
60   Ст10,8 ,т,119990,,133   Ст35   Ст35,32 ,т,129990
60   Ст10,14 ,т,129990,,140   Ст20,5 ; 6; 10; 12; 14,т,114990
60   Ст20,"3,5 ; 8",т,119990,,,16 ; 18; 20; 22,,
60   Ст20,10 ; 14,т,129990,,,24 ; 25; 28,,
63.5   Ст20,5 ; 6; 8,т,119990,,140   Ст20,30 ,т,119990
63.5   Ст20,10 ; 12,т,129990,,140   Ст20,32 ; 36,т,129990
68   Ст10,12 ,т,129990,,146   Ст10,20 ,т,114990
68   Ст20,4 ; 5; 6; 8,т,119990,,146   Ст20,5 ; 6; 8; 10; 12,т,114990
68   Ст20,10 ; 12; 14,т,129990,,,14 ; 16; 18; 25,,
70   Ст10,8 ,т,119990,,146   Ст20,28 ,т,119990
70   Ст10,10 ,т,129990,,146   Ст20,30 ; 32; 36,т,129990
70   Ст20,8 ,т,119990,,152   Ст20,5 ; 6; 8; 10; 12,т,119990
70   Ст20,10 ; 12; 16,т,129990,,,14 ; 16; 18; 22,,
73   Ст10,8 ,т,114990,,,25 ; 28,,
73   Ст20,4 ; 5; 6; 8,т,114990,,152   Ст20,30 ; 32; 36; 40,т,129990
73   Ст20,10 ; 12; 14; 16,т,119990,,159   09Г2С   09Г2С,8 ,т,119990
,19 ,,,,,,,
76   09Г2С   09Г2С,"3,5 ; 4",т,119990,,159   Ст10,6 ,т,114990
,,,,,159   Ст20,"4,5 ; 5; 6; 7; 8",т,114990
76   Ст20,"3,5 ; 4; 5; 6; 7",т,114990,,,10 ; 12; 14; 16,,
,10 ; 12; 14; 15,,,,,18 ; 20; 22; 25,,
,16 ,,,,159   Ст20,28 ,т,129990
76   Ст20,18 ,т,119990,,159   Ст20,30 ; 32; 36,т,139990
83   Ст20,5 ; 6; 8; 10; 12,т,114990,,168   Ст20,10 ; 14; 16; 18,т,114990
,14 ; 16; 18; 20,,,,,20 ; 22,,
89   09Г2С   09Г2С,4 ; 5; 6,т,119990,,168   Ст20,28 ,т,139990
,,,,,168   Ст20,30 ; 32,т,129990
89   Ст10,10 ,т,114990,,168   Ст20,36 ; 40; 45,т,139990
89   Ст20,"3,5 ",т,119990,,168   Ст35   Ст35,36 ,т,129990
89   Ст20,"4,5 ; 5; 6; 8; 9",т,114990,,180   Ст10,20 ,т,119990
,10 ; 12; 14,,,,180   Ст20,5 ; 6; 12; 16; 18,т,119990
89   Ст20,15 ,т,109990,,,20 ; 22; 24; 25,,
