,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:41,,,
Нержавейка,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ НИКЕЛЕСОД,,,,,,,,
12Х18Н10Т,0.3 ,т,150000,,EN 10270-3 1.4310 AISI 302,2.5 ; 3; 3.5; 4,т,333000
12Х18Н10Т,0.32 ; 0.36,т,407000,,,,,
12Х18Н10Т,0.4 ; 0.45; 0.5,т,396000,,,4.5 ; 5; 5.5; 6,,
,0.6 ,,,,,7 ; 10; 12,,
12Х18Н10Т,0.7 ,т,385000,,ER308 Lsi SD300,1.6 ,т,465000
12Х18Н10Т,1 ; 1.2; 1.6; 1.8,т,345000,,ER308 Lsi SD300 1,1.2 ,т,465000
12Х18Н10Т,2 ; 2.5; 3,т,321000,,ER308 L,5 ,т,415000
12Х18Н10Т,4 ; 5; 6,т,295000,,ER316L,1.2 ; 1.6,т,715000
12Х18Н10Т,6 ; 10,т,321000,,ER316L,2 ; 3; 4; 5,т,640000
12Х18Н10Т AISI321 Х,0.3 ,т,428000,,ER308 L,2 ; 2.4; 3.2,т,410000
12Х18Н10Т некондиция,0.25 ; 0.28; 0.35,т,150000,,ER316 L,2.4 ; 3.2,т,640000
,0.45 ; 0.5,,,,ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД,,,
12Х18Н10Т Х,1.5 ,т,373430,,Марка,толщина,Ед.изм,Цена
AISI 201 12Х15Г9НД,1.6 ,т,225000,,12Х18Н10Т   90°   102x4 импорт,102 ,шт,2150
AISI 201 12Х15Г9НД,2 ; 2.5; 3; 4; 4.5,т,198000,,,,,
,5 ; 6,,,,12Х18Н10Т   90°   102x7 импорт,102 ,шт,2174
AISI 304 (08Х18Н10),0.12 ; 0.13,т,150000,,,,,
AISI 304 (08Х18Н10),0.14 ,т,513000,,12Х18Н10Т   90°   108x4 импорт,108 ,шт,2505
AISI 304 (08Х18Н10),0.16 ,т,150000,,,,,
AISI 304 (08Х18Н10),0.16 ,т,428000,,12Х18Н10Т   90°   108x4.5 импорт,108 ,шт,2400
AISI 304 (08Х18Н10),0.2 ,т,150000,,,,,
AISI 304 (08Х18Н10),0.2 ,т,385000,,12Х18Н10Т   90°   108x5,108 ,шт,3785
AISI 304 (08Х18Н10),0.22 ; 0.24,т,150000,,,,,
AISI 304 (08Х18Н10),0.24 ,т,364000,,12Х18Н10Т   90°   108x5 импорт,108 ,шт,2567
AISI 304 (08Х18Н10),0.25 ,т,150000,,,,,
AISI 304 (08Х18Н10),0.25 ,т,364000,,12Х18Н10Т   90°   108x6 импорт,108 ,шт,2960
AISI 304 (08Х18Н10),0.3 ,т,150000,,,,,
AISI 304 (08Х18Н10),0.3 ,т,359000,,12Х18Н10Т   90°   108x8 импорт,108 ,шт,3741
AISI 304 (08Х18Н10),0.32 ,т,150000,,,,,
AISI 304 (08Х18Н10),0.32 ,т,359000,,12Х18Н10Т   90°   133x6 импорт,133 ,шт,7593
AISI 304 (08Х18Н10),0.36 ,т,353000,,,,,
AISI 304 (08Х18Н10),0.4 ,т,150000,,12Х18Н10Т   90°   159x4.5 импорт,159 ,шт,7312
AISI 304 (08Х18Н10),0.4 ,т,348000,,,,,
AISI 304 (08Х18Н10),0.45 ,т,150000,,12Х18Н10Т   90°   159x6 импорт,159 ,шт,6622
AISI 304 (08Х18Н10),0.45 ,т,348000,,,,,
AISI 304 (08Х18Н10),0.5 ,т,150000,,12Х18Н10Т   90°   168x6 импорт,168 ,шт,7159
AISI 304 (08Х18Н10),0.5 ,т,342000,,,,,
AISI 304 (08Х18Н10),0.6 ,т,150000,,12Х18Н10Т   90°   219x10 импорт,219 ,шт,28648
AISI 304 (08Х18Н10),0.7 ,т,331000,,,,,
AISI 304 (08Х18Н10),0.9 ; 1; 1.2; 1.4,т,310000,,12Х18Н10Т   90°   219x6 импорт,219 ,шт,11788
,1.6 ,,,,,,,
AISI 304 (08Х18Н10),2 ; 2.5; 3; 4; 6,т,285000,,12Х18Н10Т   90°   219x8 импорт,219 ,шт,15643
AISI 304 (08Х18Н10) DIN 200,0.8 ,т,331000,,,,,
,,,,,12Х18Н10Т   90°   25x2.5 импорт,25 ,шт,214
AISI 304 (08Х18Н10) неконд,0.28 ,т,150000,,,,,
,,,,,12Х18Н10Т   90°   32x3 импорт,32 ,шт,263
AISI 304 L (08Х18Н10),3.35 ,т,285000,,,,,
,,,,,12Х18Н10Т   90°   38x3 импорт,38 ,шт,330
AISI 310S,1.2 ; 1.6,т,900000,,,,,
AISI 310S,2 ; 3; 4; 5,т,655000,,12Х18Н10Т   90°   45x3 импорт,45 ,шт,475
AISI 316L,0.28 ,т,525000,,,,,
AISI 316L,2 ,т,454000,,12Х18Н10Т   90°   57x3 импорт,57 ,шт,637
AISI 316Ti,0.3 ; 0.4,т,610000,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД (продолжение),,,,,,,,
Марка,толщина,Ед.изм,Цена,,,,,
12Х18Н10Т   90°   57x3.5 импорт,57 ,шт,656,,,,,
,,,,,,,,
12Х18Н10Т   90°   57x4 импорт,57 ,шт,711,,,,,
,,,,,,,,
12Х18Н10Т   90°   57x4.5,57 ,шт,1010,,,,,
,,,,,,,,
12Х18Н10Т   90°   57x4.5 импорт,57 ,шт,673,,,,,
,,,,,,,,
12Х18Н10Т   90°   57x5 импорт,57 ,шт,750,,,,,
,,,,,,,,
12Х18Н10Т   90°   76x3 импорт,76 ,шт,865,,,,,
,,,,,,,,
12Х18Н10Т   90°   76x3.5 импорт,76 ,шт,1074,,,,,
,,,,,,,,
12Х18Н10Т   90°   76x4 импорт,76 ,шт,1104,,,,,
,,,,,,,,
12Х18Н10Т   90°   76x4.5 импорт,76 ,шт,1148,,,,,
,,,,,,,,
12Х18Н10Т   90°   76x5 импорт,76 ,шт,1410,,,,,
,,,,,,,,
12Х18Н10Т   90°   89x4 импорт,89 ,шт,1653,,,,,
,,,,,,,,
12Х18Н10Т   90°   89x4.5 импорт,89 ,шт,1496,,,,,
,,,,,,,,
12Х18Н10Т   90°   89x5 импорт,89 ,шт,1702,,,,,
,,,,,,,,
12Х18Н10Т   П90°   108x5,108 ,шт,3785,,,,,
,,,,,,,,
304   90°   33x7,33 ,шт,637,,,,,
316L   90°   139x7,139 ,шт,3453,,,,,
316L   90°   168x3,168 ,шт,4682,,,,,
